url,source_file,category,pub_date,body_words,noindex_status,canonical_url,sitemap_status,http_status,has_video_embed,has_video_object,has_news_article,has_breadcrumb_list,technical_class,gsc_indexing_status
"https://thesamachardaily.in/articles/india/bjp-leader-urges-vvcmc-to-bar-nonhindu-firms-from-ganeshotsav-contracts/","src/articles/india/bjp-leader-urges-vvcmc-to-bar-nonhindu-firms-from-ganeshotsav-contracts.md","India","2026-09-11T05:10:18Z",316,"INDEX","https://thesamachardaily.in/articles/india/bjp-leader-urges-vvcmc-to-bar-nonhindu-firms-from-ganeshotsav-contracts/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/bjp-mla-payal-shankar-slams-telangana-govt-over-fee-dues-land-disputes/","src/articles/india/bjp-mla-payal-shankar-slams-telangana-govt-over-fee-dues-land-disputes.md","India","2026-09-11T17:43:30Z",104,"INDEX","https://thesamachardaily.in/articles/india/bjp-mla-payal-shankar-slams-telangana-govt-over-fee-dues-land-disputes/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/bjps-nitin-nabin-calls-for-nationwide-ashirvaad-ka-diya-on-pm-modis-birthday/","src/articles/india/bjps-nitin-nabin-calls-for-nationwide-ashirvaad-ka-diya-on-pm-modis-birthday.md","India","2026-09-15T02:30:30Z",121,"INDEX","https://thesamachardaily.in/articles/india/bjps-nitin-nabin-calls-for-nationwide-ashirvaad-ka-diya-on-pm-modis-birthday/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/bombay-hc-orders-cbi-probe-into-2020-death-of-sushants-former-manager-disha-salian/","src/articles/india/bombay-hc-orders-cbi-probe-into-2020-death-of-sushants-former-manager-disha-salian.md","India","2026-09-02T21:56:05Z",317,"INDEX","https://thesamachardaily.in/articles/india/bombay-hc-orders-cbi-probe-into-2020-death-of-sushants-former-manager-disha-salian/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/borders-and-belonging/","src/articles/india/borders-and-belonging.md","India","2026-08-30T12:52:33Z",138,"INDEX","https://thesamachardaily.in/articles/india/borders-and-belonging/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/burglars-use-gas-cutters-to-loot-two-sbi-atms-in-karimnagar-telangana-stealing-rs-8-l/","src/articles/india/burglars-use-gas-cutters-to-loot-two-sbi-atms-in-karimnagar-telangana-stealing-rs-8-l.md","India","2026-09-20T21:30:29Z",163,"INDEX","https://thesamachardaily.in/articles/india/burglars-use-gas-cutters-to-loot-two-sbi-atms-in-karimnagar-telangana-stealing-rs-8-l/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/canada-probes-indian-import-risks-following-fake-food-label-raid-in-mumbai/","src/articles/india/canada-probes-indian-import-risks-following-fake-food-label-raid-in-mumbai.md","India","2026-09-04T07:56:26Z",403,"INDEX","https://thesamachardaily.in/articles/india/canada-probes-indian-import-risks-following-fake-food-label-raid-in-mumbai/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/canada-sees-cepa-talks-with-india-wrapping-up-by-yearend-trade-minister-says/","src/articles/india/canada-sees-cepa-talks-with-india-wrapping-up-by-yearend-trade-minister-says.md","India","2026-09-19T23:30:27Z",50,"INDEX","https://thesamachardaily.in/articles/india/canada-sees-cepa-talks-with-india-wrapping-up-by-yearend-trade-minister-says/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/cars24-cofounder-highlights-west-delhis-unlikely-role-in-success-stories/","src/articles/india/cars24-cofounder-highlights-west-delhis-unlikely-role-in-success-stories.md","India","2026-09-03T19:55:48Z",295,"INDEX","https://thesamachardaily.in/articles/india/cars24-cofounder-highlights-west-delhis-unlikely-role-in-success-stories/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/cbi-arrests-mcd-official-two-others-in-15-lakh-billboard-bribery-trap/","src/articles/india/cbi-arrests-mcd-official-two-others-in-15-lakh-billboard-bribery-trap.md","India","2026-09-17T05:31:30Z",166,"INDEX","https://thesamachardaily.in/articles/india/cbi-arrests-mcd-official-two-others-in-15-lakh-billboard-bribery-trap/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/centre-clears-9448-hectares-for-nh27-widening-in-kutch-sixtoeight-lane-upgrade/","src/articles/india/centre-clears-9448-hectares-for-nh27-widening-in-kutch-sixtoeight-lane-upgrade.md","India","2026-09-04T23:55:47Z",403,"INDEX","https://thesamachardaily.in/articles/india/centre-clears-9448-hectares-for-nh27-widening-in-kutch-sixtoeight-lane-upgrade/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/centre-notifies-rules-mandating-ist-as-common-time-reference-180-day-window-for-compl/","src/articles/india/centre-notifies-rules-mandating-ist-as-common-time-reference-180-day-window-for-compl.md","India","2026-08-31T01:33:52Z",271,"INDEX","https://thesamachardaily.in/articles/india/centre-notifies-rules-mandating-ist-as-common-time-reference-180-day-window-for-compl/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/centre-sends-engineer-rashids-north-kashmir-development-demands-to-relevant-ministrie/","src/articles/india/centre-sends-engineer-rashids-north-kashmir-development-demands-to-relevant-ministrie.md","India","2026-09-20T08:30:24Z",246,"INDEX","https://thesamachardaily.in/articles/india/centre-sends-engineer-rashids-north-kashmir-development-demands-to-relevant-ministrie/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/china-expels-pla-commander-who-led-troops-against-india-in-doklam-galwan/","src/articles/india/china-expels-pla-commander-who-led-troops-against-india-in-doklam-galwan.md","India","2026-08-29T20:52:34Z",124,"INDEX","https://thesamachardaily.in/articles/india/china-expels-pla-commander-who-led-troops-against-india-in-doklam-galwan/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/china-removes-ex-top-general-zhang-from-central-military-commission-state-media/","src/articles/india/china-removes-ex-top-general-zhang-from-central-military-commission-state-media.md","India","2026-08-28T23:29:37Z",246,"INDEX","https://thesamachardaily.in/articles/india/china-removes-ex-top-general-zhang-from-central-military-commission-state-media/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/cjp-calls-for-overhaul-of-karnataka-public-service-commission-launches-statewide-stud/","src/articles/india/cjp-calls-for-overhaul-of-karnataka-public-service-commission-launches-statewide-stud.md","India","2026-09-12T12:10:11Z",44,"NOINDEX","https://thesamachardaily.in/articles/india/cjp-calls-for-overhaul-of-karnataka-public-service-commission-launches-statewide-stud/","OMITTED","200 OK","NO","NO","YES","YES","CLASS B — INTENTIONALLY NOINDEX","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/cjp-founder-dipke-urges-maharashtra-to-engage-jarange-warns-against-forceful-action/","src/articles/india/cjp-founder-dipke-urges-maharashtra-to-engage-jarange-warns-against-forceful-action.md","India","2026-09-11T21:03:03Z",91,"INDEX","https://thesamachardaily.in/articles/india/cjp-founder-dipke-urges-maharashtra-to-engage-jarange-warns-against-forceful-action/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/coca-cola-india-launches-festive-season-beverage-drive-to-reach-consumers/","src/articles/india/coca-cola-india-launches-festive-season-beverage-drive-to-reach-consumers.md","India","2026-09-21T18:30:26Z",82,"INDEX","https://thesamachardaily.in/articles/india/coca-cola-india-launches-festive-season-beverage-drive-to-reach-consumers/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/colombo-security-conclave-wraps-three-day-tabletop-drill-at-visakhapatnam-naval-base/","src/articles/india/colombo-security-conclave-wraps-three-day-tabletop-drill-at-visakhapatnam-naval-base.md","India","2026-09-13T10:10:07Z",42,"INDEX","https://thesamachardaily.in/articles/india/colombo-security-conclave-wraps-three-day-tabletop-drill-at-visakhapatnam-naval-base/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/comedian-samay-raina-roasts-varun-dhawans-border-2-and-dilwale-on-viral-indias-got-la/","src/articles/india/comedian-samay-raina-roasts-varun-dhawans-border-2-and-dilwale-on-viral-indias-got-la.md","India","2026-09-05T05:55:49Z",326,"INDEX","https://thesamachardaily.in/articles/india/comedian-samay-raina-roasts-varun-dhawans-border-2-and-dilwale-on-viral-indias-got-la/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/complex-social-challenges-demand-multisector-collaboration-pratham-shows/","src/articles/india/complex-social-challenges-demand-multisector-collaboration-pratham-shows.md","India","2026-09-17T21:30:33Z",95,"INDEX","https://thesamachardaily.in/articles/india/complex-social-challenges-demand-multisector-collaboration-pratham-shows/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congress-and-bjp-clash-over-brics-summit-declarations-diplomatic-impact/","src/articles/india/congress-and-bjp-clash-over-brics-summit-declarations-diplomatic-impact.md","India","2026-09-13T18:30:26Z",54,"INDEX","https://thesamachardaily.in/articles/india/congress-and-bjp-clash-over-brics-summit-declarations-diplomatic-impact/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congress-and-bjp-vie-for-dalit-support-amid-haldwani-purification-controversy/","src/articles/india/congress-and-bjp-vie-for-dalit-support-amid-haldwani-purification-controversy.md","India","2026-09-10T13:47:52Z",176,"INDEX","https://thesamachardaily.in/articles/india/congress-and-bjp-vie-for-dalit-support-amid-haldwani-purification-controversy/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congress-attacks-modi-government-over-ex-finance-secretarys-gdp-remarks/","src/articles/india/congress-attacks-modi-government-over-ex-finance-secretarys-gdp-remarks.md","India","2026-09-02T18:56:02Z",354,"INDEX","https://thesamachardaily.in/articles/india/congress-attacks-modi-government-over-ex-finance-secretarys-gdp-remarks/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congress-govt-repeatedly-facing-court-setbacks-over-unconstitutional-laws-bjp/","src/articles/india/congress-govt-repeatedly-facing-court-setbacks-over-unconstitutional-laws-bjp.md","India","2026-08-29T06:12:58Z",284,"INDEX","https://thesamachardaily.in/articles/india/congress-govt-repeatedly-facing-court-setbacks-over-unconstitutional-laws-bjp/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congress-mulls-response-after-nsui-loses-all-dusu-central-seats/","src/articles/india/congress-mulls-response-after-nsui-loses-all-dusu-central-seats.md","India","2026-09-21T21:30:29Z",59,"INDEX","https://thesamachardaily.in/articles/india/congress-mulls-response-after-nsui-loses-all-dusu-central-seats/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/congresss-udit-raj-urges-indiachina-talks-on-aksai-chin-ladakh-arunachal-and-trade/","src/articles/india/congresss-udit-raj-urges-indiachina-talks-on-aksai-chin-ladakh-arunachal-and-trade.md","India","2026-09-13T00:10:14Z",146,"INDEX","https://thesamachardaily.in/articles/india/congresss-udit-raj-urges-indiachina-talks-on-aksai-chin-ladakh-arunachal-and-trade/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dalip-tahil-calls-shah-rukh-khan-cocky-confident-on-baazigar-set/","src/articles/india/dalip-tahil-calls-shah-rukh-khan-cocky-confident-on-baazigar-set.md","India","2026-09-10T22:23:09Z",248,"INDEX","https://thesamachardaily.in/articles/india/dalip-tahil-calls-shah-rukh-khan-cocky-confident-on-baazigar-set/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dda-conducts-stakeholder-consultations-with-civic-and-heritage-bodies-on-master-plan/","src/articles/india/dda-conducts-stakeholder-consultations-with-civic-and-heritage-bodies-on-master-plan.md","India","2026-09-11T02:10:35Z",318,"INDEX","https://thesamachardaily.in/articles/india/dda-conducts-stakeholder-consultations-with-civic-and-heritage-bodies-on-master-plan/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/deeptech-draws-574-million-in-2026-capturing-84-of-indias-vc-capital/","src/articles/india/deeptech-draws-574-million-in-2026-capturing-84-of-indias-vc-capital.md","India","2026-09-14T12:30:29Z",80,"INDEX","https://thesamachardaily.in/articles/india/deeptech-draws-574-million-in-2026-capturing-84-of-indias-vc-capital/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-airspace-closed-for-brics-summit-restrictions-enforced-sep-11-13/","src/articles/india/delhi-airspace-closed-for-brics-summit-restrictions-enforced-sep-11-13.md","India","2026-09-11T12:10:08Z",230,"INDEX","https://thesamachardaily.in/articles/india/delhi-airspace-closed-for-brics-summit-restrictions-enforced-sep-11-13/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-bilaspur-alliance-air-flight-suffers-tyre-burst-on-landing/","src/articles/india/delhi-bilaspur-alliance-air-flight-suffers-tyre-burst-on-landing.md","India","2026-08-28T23:54:35Z",228,"INDEX","https://thesamachardaily.in/articles/india/delhi-bilaspur-alliance-air-flight-suffers-tyre-burst-on-landing/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-braces-for-more-showers-on-monday-as-imd-signals-drier-weather-from-tuesday/","src/articles/india/delhi-braces-for-more-showers-on-monday-as-imd-signals-drier-weather-from-tuesday.md","India","2026-09-07T13:57:35Z",244,"INDEX","https://thesamachardaily.in/articles/india/delhi-braces-for-more-showers-on-monday-as-imd-signals-drier-weather-from-tuesday/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-court-acquits-man-in-illicit-liquor-case-citing-lack-of-witnesses/","src/articles/india/delhi-court-acquits-man-in-illicit-liquor-case-citing-lack-of-witnesses.md","India","2026-09-09T23:47:50Z",250,"INDEX","https://thesamachardaily.in/articles/india/delhi-court-acquits-man-in-illicit-liquor-case-citing-lack-of-witnesses/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-govt-orders-mass-sealing-of-illegal-five-storey-buildings-after-collapse/","src/articles/india/delhi-govt-orders-mass-sealing-of-illegal-five-storey-buildings-after-collapse.md","India","2026-09-07T17:57:20Z",376,"INDEX","https://thesamachardaily.in/articles/india/delhi-govt-orders-mass-sealing-of-illegal-five-storey-buildings-after-collapse/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-govt-to-inaugurate-slew-of-civic-infra-projects-during-pm-modis-birthday-celebr/","src/articles/india/delhi-govt-to-inaugurate-slew-of-civic-infra-projects-during-pm-modis-birthday-celebr.md","India","2026-08-30T14:36:12Z",148,"INDEX","https://thesamachardaily.in/articles/india/delhi-govt-to-inaugurate-slew-of-civic-infra-projects-during-pm-modis-birthday-celebr/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-gst-team-seizes-42-lakh-imported-esse-light-cigarettes-valued-at-rs-65-lakh/","src/articles/india/delhi-gst-team-seizes-42-lakh-imported-esse-light-cigarettes-valued-at-rs-65-lakh.md","India","2026-09-03T11:55:47Z",287,"INDEX","https://thesamachardaily.in/articles/india/delhi-gst-team-seizes-42-lakh-imported-esse-light-cigarettes-valued-at-rs-65-lakh/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-high-court-threatens-to-freeze-dusu-results-over-campus-violence-summons-du-pol/","src/articles/india/delhi-high-court-threatens-to-freeze-dusu-results-over-campus-violence-summons-du-pol.md","India","2026-09-18T15:30:30Z",97,"INDEX","https://thesamachardaily.in/articles/india/delhi-high-court-threatens-to-freeze-dusu-results-over-campus-violence-summons-du-pol/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-ncr-braces-for-light-rain-tuesday-as-imd-issues-thunderstorm-alerts-across-20-s/","src/articles/india/delhi-ncr-braces-for-light-rain-tuesday-as-imd-issues-thunderstorm-alerts-across-20-s.md","India","2026-09-15T15:30:26Z",183,"INDEX","https://thesamachardaily.in/articles/india/delhi-ncr-braces-for-light-rain-tuesday-as-imd-issues-thunderstorm-alerts-across-20-s/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhi-ncr-deluged-as-imd-issues-red-alert-airport-floods-flights-diverted/","src/articles/india/delhi-ncr-deluged-as-imd-issues-red-alert-airport-floods-flights-diverted.md","India","2026-09-04T22:56:15Z",368,"INDEX","https://thesamachardaily.in/articles/india/delhi-ncr-deluged-as-imd-issues-red-alert-airport-floods-flights-diverted/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/delhis-roll-revision-omits-4757-lakh-voters-karnataka-elite-flagged-for-verification/","src/articles/india/delhis-roll-revision-omits-4757-lakh-voters-karnataka-elite-flagged-for-verification.md","India","2026-09-11T23:10:05Z",119,"INDEX","https://thesamachardaily.in/articles/india/delhis-roll-revision-omits-4757-lakh-voters-karnataka-elite-flagged-for-verification/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dhruv-vikram-steps-into-stunt-double-role-for-mythris-jackie-no-retakes-allowed/","src/articles/india/dhruv-vikram-steps-into-stunt-double-role-for-mythris-jackie-no-retakes-allowed.md","India","2026-09-19T18:30:27Z",143,"INDEX","https://thesamachardaily.in/articles/india/dhruv-vikram-steps-into-stunt-double-role-for-mythris-jackie-no-retakes-allowed/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/digitalisation-boosts-indian-welfare-transfers-raises-exclusion-concerns-study-finds/","src/articles/india/digitalisation-boosts-indian-welfare-transfers-raises-exclusion-concerns-study-finds.md","India","2026-09-15T16:30:33Z",80,"INDEX","https://thesamachardaily.in/articles/india/digitalisation-boosts-indian-welfare-transfers-raises-exclusion-concerns-study-finds/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dotasra-accuses-bjp-of-fencing-independents-following-sikar-civic-polls/","src/articles/india/dotasra-accuses-bjp-of-fencing-independents-following-sikar-civic-polls.md","India","2026-09-13T05:10:19Z",100,"INDEX","https://thesamachardaily.in/articles/india/dotasra-accuses-bjp-of-fencing-independents-following-sikar-civic-polls/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dr-jitendra-singh-lays-foundation-stone-of-pmgsy-roads-worth-1503-crore-in-jammu/","src/articles/india/dr-jitendra-singh-lays-foundation-stone-of-pmgsy-roads-worth-1503-crore-in-jammu.md","India","2026-08-30T11:52:35Z",160,"INDEX","https://thesamachardaily.in/articles/india/dr-jitendra-singh-lays-foundation-stone-of-pmgsy-roads-worth-1503-crore-in-jammu/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dragon-fruit-surges-in-indian-kitchens-offering-lowcalorie-fibrerich-nutrition/","src/articles/india/dragon-fruit-surges-in-indian-kitchens-offering-lowcalorie-fibrerich-nutrition.md","India","2026-09-18T21:30:31Z",95,"INDEX","https://thesamachardaily.in/articles/india/dragon-fruit-surges-in-indian-kitchens-offering-lowcalorie-fibrerich-nutrition/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/dusu-elections-2026-1500-cops-deployed-as-voting-begins-across-delhi-university-campu/","src/articles/india/dusu-elections-2026-1500-cops-deployed-as-voting-begins-across-delhi-university-campu.md","India","2026-09-18T17:31:14Z",199,"INDEX","https://thesamachardaily.in/articles/india/dusu-elections-2026-1500-cops-deployed-as-voting-begins-across-delhi-university-campu/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/earthship-homes-offer-offgrid-living-using-recycled-tires-solar-power-and-rainwater-i/","src/articles/india/earthship-homes-offer-offgrid-living-using-recycled-tires-solar-power-and-rainwater-i.md","India","2026-09-20T19:30:26Z",212,"INDEX","https://thesamachardaily.in/articles/india/earthship-homes-offer-offgrid-living-using-recycled-tires-solar-power-and-rainwater-i/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/eco-india-episode-333-examines-waste-generation-and-circularity-for-a-sustainable-fut/","src/articles/india/eco-india-episode-333-examines-waste-generation-and-circularity-for-a-sustainable-fut.md","India","2026-09-05T21:55:48Z",215,"INDEX","https://thesamachardaily.in/articles/india/eco-india-episode-333-examines-waste-generation-and-circularity-for-a-sustainable-fut/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/ed-raid-recovers-gold-watches-harish-rawat-steps-down-from-congress-posts/","src/articles/india/ed-raid-recovers-gold-watches-harish-rawat-steps-down-from-congress-posts.md","India","2026-09-13T11:10:07Z",65,"INDEX","https://thesamachardaily.in/articles/india/ed-raid-recovers-gold-watches-harish-rawat-steps-down-from-congress-posts/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/ed-raids-home-and-office-of-rakesh-choudhary-in-jammu-amid-nhai-toll-fraud-probe/","src/articles/india/ed-raids-home-and-office-of-rakesh-choudhary-in-jammu-amid-nhai-toll-fraud-probe.md","India","2026-09-03T10:55:47Z",339,"INDEX","https://thesamachardaily.in/articles/india/ed-raids-home-and-office-of-rakesh-choudhary-in-jammu-amid-nhai-toll-fraud-probe/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/ed-says-rs-1413160-cr-asset-recovery-wont-shield-vijay-mallya-from-moneylaundering-ca/","src/articles/india/ed-says-rs-1413160-cr-asset-recovery-wont-shield-vijay-mallya-from-moneylaundering-ca.md","India","2026-09-12T02:10:09Z",123,"INDEX","https://thesamachardaily.in/articles/india/ed-says-rs-1413160-cr-asset-recovery-wont-shield-vijay-mallya-from-moneylaundering-ca/","IN_SITEMAP","200 OK","NO","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/ed-sheeran-labels-gaza-conflict-catastrophic-and-unjustifiable-at-philadelphia-show/","src/articles/india/ed-sheeran-labels-gaza-conflict-catastrophic-and-unjustifiable-at-philadelphia-show.md","India","2026-09-20T23:30:26Z",52,"INDEX","https://thesamachardaily.in/articles/india/ed-sheeran-labels-gaza-conflict-catastrophic-and-unjustifiable-at-philadelphia-show/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/eight-tamil-nadu-engineering-students-killed-after-car-crashes-into-parked-lorry-in-k/","src/articles/india/eight-tamil-nadu-engineering-students-killed-after-car-crashes-into-parked-lorry-in-k.md","India","2026-09-05T11:57:33Z",176,"INDEX","https://thesamachardaily.in/articles/india/eight-tamil-nadu-engineering-students-killed-after-car-crashes-into-parked-lorry-in-k/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
"https://thesamachardaily.in/articles/india/elderly-delhi-driver-arrested-after-car-drags-motorbike-500-metres-in-rk-puram/","src/articles/india/elderly-delhi-driver-arrested-after-car-drags-motorbike-500-metres-in-rk-puram.md","India","2026-09-18T20:30:33Z",197,"INDEX","https://thesamachardaily.in/articles/india/elderly-delhi-driver-arrested-after-car-drags-motorbike-500-metres-in-rk-puram/","IN_SITEMAP","200 OK","YES","NO","YES","YES","CLASS A — INDEXABLE","CLASS F — UNKNOWN GOOGLE STATUS"
