url,type,status_code,robots_meta,in_sitemap,canonical_url,canonical_status,has_video,word_count_est,forensic_classification,gsc_evidence_required
"https://thesamachardaily.in/articles/india/actress-hina-khan-urges-eco-friendly-ganpati-idols-in-meeting-with-maharashtra-govern/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/actress-hina-khan-urges-eco-friendly-ganpati-idols-in-meeting-with-maharashtra-govern/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/actress-samantha-ruth-prabhu-dons-gold-kanjivaram-at-traditional-baby-shower/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/actress-samantha-ruth-prabhu-dons-gold-kanjivaram-at-traditional-baby-shower/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/aero-india-2027-set-for-feb-8-12-in-bangalore-showcasing-aerospace-might/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/aero-india-2027-set-for-feb-8-12-in-bangalore-showcasing-aerospace-might/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/after-rs-40k-annual-aid-pledge-akhilesh-promises-to-reopen-26000-schools-closed-down/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/after-rs-40k-annual-aid-pledge-akhilesh-promises-to-reopen-26000-schools-closed-down/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/aidso-slams-west-bengal-cm-suvendu-adhikaris-saffron-flags-remark-on-campus-polls/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/aidso-slams-west-bengal-cm-suvendu-adhikaris-saffron-flags-remark-on-campus-polls/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/air-india-fires-phuket-delhi-flight-commander-after-positive-psychoactive-substance-t/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/air-india-fires-phuket-delhi-flight-commander-after-positive-psychoactive-substance-t/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/aishwarya-rai-defends-living-with-parents-says-independence-isnt-about-moving-out/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/aishwarya-rai-defends-living-with-parents-says-independence-isnt-about-moving-out/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/akali-dal-meets-governor-demands-cbi-probe-into-corruption-at-punjab-cm-office/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/akali-dal-meets-governor-demands-cbi-probe-into-corruption-at-punjab-cm-office/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/akasa-air-launches-hanoi-service-expands-southeast-asia-footprint/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/akasa-air-launches-hanoi-service-expands-southeast-asia-footprint/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/amit-shah-hails-pm-modis-25-year-public-record-launches-seva-sankalp-abhiyan/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/amit-shah-hails-pm-modis-25-year-public-record-launches-seva-sankalp-abhiyan/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/anwar-ibrahim-and-modi-invoke-my-brother-as-personal-touch-in-brics-diplomacy/","article",200,"noindex,follow","NO","https://thesamachardaily.in/articles/india/anwar-ibrahim-and-modi-invoke-my-brother-as-personal-touch-in-brics-diplomacy/","SELF_CANONICAL","YES",0,"EXCLUDED_BY_NOINDEX_LOCAL","NO"
"https://thesamachardaily.in/articles/india/apollo-hospital-fined-4311-lakh-for-negligence-in-2013-stroke-death/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/apollo-hospital-fined-4311-lakh-for-negligence-in-2013-stroke-death/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/apple-maps-gets-transit-support-in-india-with-public-transport-directions-and-mo/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/apple-maps-gets-transit-support-in-india-with-public-transport-directions-and-mo/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/ar-rahman-urges-filmmakers-to-spotlight-kashmirs-peace-and-natural-splendor/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/ar-rahman-urges-filmmakers-to-spotlight-kashmirs-peace-and-natural-splendor/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/army-soldier-missing-in-yamuna-river-after-boat-capsizes-in-yamunanagar/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/army-soldier-missing-in-yamuna-river-after-boat-capsizes-in-yamunanagar/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/asieris-pharmaceuticals-releases-2026-semi-annual-report-core-product-commercial/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/asieris-pharmaceuticals-releases-2026-semi-annual-report-core-product-commercial/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/assam-cm-sarma-disburses-financial-aid-to-youth-and-flood-hit-families-under-cm-fligh/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/assam-cm-sarma-disburses-financial-aid-to-youth-and-flood-hit-families-under-cm-fligh/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/assam-plans-20000-new-police-5000-promotions-in-overhaul-plan/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/assam-plans-20000-new-police-5000-promotions-in-overhaul-plan/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/assam-vigilance-arrests-two-in-morigaon-over-mobikwik-e-wallet-fraud-case/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/assam-vigilance-arrests-two-in-morigaon-over-mobikwik-e-wallet-fraud-case/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/aus-c-art-facility-reviewed-under-mission-mausam-for-eastern-coast-weather-research/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/aus-c-art-facility-reviewed-under-mission-mausam-for-eastern-coast-weather-research/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bal-asha-trust-marks-40-years-of-mumbai-based-child-welfare-and-rehabilitation-work/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bal-asha-trust-marks-40-years-of-mumbai-based-child-welfare-and-rehabilitation-work/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/balcony-privacy-woes-in-indian-apartments-six-plants-offer-a-natural-screen/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/balcony-privacy-woes-in-indian-apartments-six-plants-offer-a-natural-screen/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/banaganapalle-mangoes-deccans-golden-benishan-traced-to-historic-orchards/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/banaganapalle-mangoes-deccans-golden-benishan-traced-to-historic-orchards/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bdls-asraam-assembly-integration-and-testing-facility-now-fully-operational/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bdls-asraam-assembly-integration-and-testing-facility-now-fully-operational/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-airport-customs-seizes-gold-worth-rs-16-lakh-hidden-in-passengers-mouth/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-airport-customs-seizes-gold-worth-rs-16-lakh-hidden-in-passengers-mouth/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-logs-2311-railway-track-trespassing-cases-in-just-two-months/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-logs-2311-railway-track-trespassing-cases-in-just-two-months/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-peptide-wellness-event-cancelled-amid-safety-concerns/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-peptide-wellness-event-cancelled-amid-safety-concerns/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-police-arrest-two-for-befriending-women-and-stealing-gold-worth-rs-19-lakh/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-police-arrest-two-for-befriending-women-and-stealing-gold-worth-rs-19-lakh/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-police-arrest-two-for-scamming-women-recover-gold-worth-rs-19-lakh/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-police-arrest-two-for-scamming-women-recover-gold-worth-rs-19-lakh/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-police-seize-illegal-mobile-phones-in-jail-arrest-nine/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-police-seize-illegal-mobile-phones-in-jail-arrest-nine/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-protesters-form-human-chain-around-3-billion-year-old-lalbagh-rock-to-halt/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-protesters-form-human-chain-around-3-billion-year-old-lalbagh-rock-to-halt/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bengaluru-sees-multi-pronged-crackdowns-food-safety-raids-loan-assault-arrest-politic/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bengaluru-sees-multi-pronged-crackdowns-food-safety-raids-loan-assault-arrest-politic/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bigg-boss-marathis-irina-rudakova-seeks-police-help-after-mumbai-auto-driver-assault/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bigg-boss-marathis-irina-rudakova-seeks-police-help-after-mumbai-auto-driver-assault/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bihar-cooperation-officers-receive-training-from-ncel-ncol-and-bbssl/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bihar-cooperation-officers-receive-training-from-ncel-ncol-and-bbssl/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bihar-government-announces-cash-relief-for-flooddisplaced-new-mothers/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bihar-government-announces-cash-relief-for-flooddisplaced-new-mothers/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bihar-orders-cbi-to-obtain-state-clearance-before-probing-its-employees/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bihar-orders-cbi-to-obtain-state-clearance-before-probing-its-employees/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-and-congress-spar-over-brics-declaration-each-citing-nehrus-legacy/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-and-congress-spar-over-brics-declaration-each-citing-nehrus-legacy/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-chief-nitin-nabin-expresses-displeasure-over-3-delhi-mps-visiting-sajjan-kumars-r/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-chief-nitin-nabin-expresses-displeasure-over-3-delhi-mps-visiting-sajjan-kumars-r/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-launches-fiveday-karnataka-padayatra-to-contest-twostanza-vande-mataram-limit/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-launches-fiveday-karnataka-padayatra-to-contest-twostanza-vande-mataram-limit/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-launches-month-long-seva-sankalp-abhiyan-from-sept-17-to-mark-pm-modis-25-years-i/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-launches-month-long-seva-sankalp-abhiyan-from-sept-17-to-mark-pm-modis-25-years-i/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-leader-urges-vvcmc-to-bar-nonhindu-firms-from-ganeshotsav-contracts/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-leader-urges-vvcmc-to-bar-nonhindu-firms-from-ganeshotsav-contracts/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjp-mla-payal-shankar-slams-telangana-govt-over-fee-dues-land-disputes/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjp-mla-payal-shankar-slams-telangana-govt-over-fee-dues-land-disputes/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bjps-nitin-nabin-calls-for-nationwide-ashirvaad-ka-diya-on-pm-modis-birthday/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bjps-nitin-nabin-calls-for-nationwide-ashirvaad-ka-diya-on-pm-modis-birthday/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/bombay-hc-orders-cbi-probe-into-2020-death-of-sushants-former-manager-disha-salian/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/bombay-hc-orders-cbi-probe-into-2020-death-of-sushants-former-manager-disha-salian/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/borders-and-belonging/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/borders-and-belonging/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/burglars-use-gas-cutters-to-loot-two-sbi-atms-in-karimnagar-telangana-stealing-rs-8-l/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/burglars-use-gas-cutters-to-loot-two-sbi-atms-in-karimnagar-telangana-stealing-rs-8-l/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/canada-probes-indian-import-risks-following-fake-food-label-raid-in-mumbai/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/canada-probes-indian-import-risks-following-fake-food-label-raid-in-mumbai/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/canada-sees-cepa-talks-with-india-wrapping-up-by-yearend-trade-minister-says/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/canada-sees-cepa-talks-with-india-wrapping-up-by-yearend-trade-minister-says/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/cars24-cofounder-highlights-west-delhis-unlikely-role-in-success-stories/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/cars24-cofounder-highlights-west-delhis-unlikely-role-in-success-stories/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/cbi-arrests-mcd-official-two-others-in-15-lakh-billboard-bribery-trap/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/cbi-arrests-mcd-official-two-others-in-15-lakh-billboard-bribery-trap/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/centre-clears-9448-hectares-for-nh27-widening-in-kutch-sixtoeight-lane-upgrade/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/centre-clears-9448-hectares-for-nh27-widening-in-kutch-sixtoeight-lane-upgrade/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/centre-notifies-rules-mandating-ist-as-common-time-reference-180-day-window-for-compl/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/centre-notifies-rules-mandating-ist-as-common-time-reference-180-day-window-for-compl/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/centre-sends-engineer-rashids-north-kashmir-development-demands-to-relevant-ministrie/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/centre-sends-engineer-rashids-north-kashmir-development-demands-to-relevant-ministrie/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/china-expels-pla-commander-who-led-troops-against-india-in-doklam-galwan/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/china-expels-pla-commander-who-led-troops-against-india-in-doklam-galwan/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/china-removes-ex-top-general-zhang-from-central-military-commission-state-media/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/china-removes-ex-top-general-zhang-from-central-military-commission-state-media/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/cjp-calls-for-overhaul-of-karnataka-public-service-commission-launches-statewide-stud/","article",200,"noindex,follow","NO","https://thesamachardaily.in/articles/india/cjp-calls-for-overhaul-of-karnataka-public-service-commission-launches-statewide-stud/","SELF_CANONICAL","NO",0,"EXCLUDED_BY_NOINDEX_LOCAL","NO"
"https://thesamachardaily.in/articles/india/cjp-founder-dipke-urges-maharashtra-to-engage-jarange-warns-against-forceful-action/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/cjp-founder-dipke-urges-maharashtra-to-engage-jarange-warns-against-forceful-action/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/coca-cola-india-launches-festive-season-beverage-drive-to-reach-consumers/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/coca-cola-india-launches-festive-season-beverage-drive-to-reach-consumers/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/colombo-security-conclave-wraps-three-day-tabletop-drill-at-visakhapatnam-naval-base/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/colombo-security-conclave-wraps-three-day-tabletop-drill-at-visakhapatnam-naval-base/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/comedian-samay-raina-roasts-varun-dhawans-border-2-and-dilwale-on-viral-indias-got-la/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/comedian-samay-raina-roasts-varun-dhawans-border-2-and-dilwale-on-viral-indias-got-la/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/complex-social-challenges-demand-multisector-collaboration-pratham-shows/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/complex-social-challenges-demand-multisector-collaboration-pratham-shows/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congress-and-bjp-clash-over-brics-summit-declarations-diplomatic-impact/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congress-and-bjp-clash-over-brics-summit-declarations-diplomatic-impact/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congress-and-bjp-vie-for-dalit-support-amid-haldwani-purification-controversy/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congress-and-bjp-vie-for-dalit-support-amid-haldwani-purification-controversy/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congress-attacks-modi-government-over-ex-finance-secretarys-gdp-remarks/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congress-attacks-modi-government-over-ex-finance-secretarys-gdp-remarks/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congress-govt-repeatedly-facing-court-setbacks-over-unconstitutional-laws-bjp/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congress-govt-repeatedly-facing-court-setbacks-over-unconstitutional-laws-bjp/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congress-mulls-response-after-nsui-loses-all-dusu-central-seats/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congress-mulls-response-after-nsui-loses-all-dusu-central-seats/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/congresss-udit-raj-urges-indiachina-talks-on-aksai-chin-ladakh-arunachal-and-trade/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/congresss-udit-raj-urges-indiachina-talks-on-aksai-chin-ladakh-arunachal-and-trade/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/dalip-tahil-calls-shah-rukh-khan-cocky-confident-on-baazigar-set/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/dalip-tahil-calls-shah-rukh-khan-cocky-confident-on-baazigar-set/","SELF_CANONICAL","NO",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/dda-conducts-stakeholder-consultations-with-civic-and-heritage-bodies-on-master-plan/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/dda-conducts-stakeholder-consultations-with-civic-and-heritage-bodies-on-master-plan/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/deeptech-draws-574-million-in-2026-capturing-84-of-indias-vc-capital/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/deeptech-draws-574-million-in-2026-capturing-84-of-indias-vc-capital/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-airspace-closed-for-brics-summit-restrictions-enforced-sep-11-13/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-airspace-closed-for-brics-summit-restrictions-enforced-sep-11-13/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-bilaspur-alliance-air-flight-suffers-tyre-burst-on-landing/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-bilaspur-alliance-air-flight-suffers-tyre-burst-on-landing/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-braces-for-more-showers-on-monday-as-imd-signals-drier-weather-from-tuesday/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-braces-for-more-showers-on-monday-as-imd-signals-drier-weather-from-tuesday/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-court-acquits-man-in-illicit-liquor-case-citing-lack-of-witnesses/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-court-acquits-man-in-illicit-liquor-case-citing-lack-of-witnesses/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-govt-orders-mass-sealing-of-illegal-five-storey-buildings-after-collapse/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-govt-orders-mass-sealing-of-illegal-five-storey-buildings-after-collapse/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-govt-to-inaugurate-slew-of-civic-infra-projects-during-pm-modis-birthday-celebr/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-govt-to-inaugurate-slew-of-civic-infra-projects-during-pm-modis-birthday-celebr/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-gst-team-seizes-42-lakh-imported-esse-light-cigarettes-valued-at-rs-65-lakh/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-gst-team-seizes-42-lakh-imported-esse-light-cigarettes-valued-at-rs-65-lakh/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-high-court-threatens-to-freeze-dusu-results-over-campus-violence-summons-du-pol/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-high-court-threatens-to-freeze-dusu-results-over-campus-violence-summons-du-pol/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-ncr-braces-for-light-rain-tuesday-as-imd-issues-thunderstorm-alerts-across-20-s/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-ncr-braces-for-light-rain-tuesday-as-imd-issues-thunderstorm-alerts-across-20-s/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhi-ncr-deluged-as-imd-issues-red-alert-airport-floods-flights-diverted/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhi-ncr-deluged-as-imd-issues-red-alert-airport-floods-flights-diverted/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
"https://thesamachardaily.in/articles/india/delhis-roll-revision-omits-4757-lakh-voters-karnataka-elite-flagged-for-verification/","article",200,"index,follow","YES","https://thesamachardaily.in/articles/india/delhis-roll-revision-omits-4757-lakh-voters-karnataka-elite-flagged-for-verification/","SELF_CANONICAL","YES",0,"THIN_CONTENT_CRAWLED_AT_RISK","YES"
